round_id,round_date,course_name,hole_number,par,hole_yards,hole_handicap,shot_number,club,shot_type,start_lie,start_dist_yards,end_lie,end_dist_yards,penalty
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,1,4,0,9,1,Jo,TEE,tee,277.9,rough,233.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,1,4,0,9,2,894935293,APPROACH,rough,233.8,rough,62.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,1,4,0,9,3,56 Degree,APPROACH,rough,62.1,green,4.7,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,1,4,0,9,4,Simmo the Savage,PUTT,green,4.7,green,2.5,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,1,4,0,9,5,Simmo the Savage,PUTT,green,2.5,green,12.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,2,4,0,7,1,Jo,TEE,tee,312.1,rough,230.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,2,4,0,7,2,894935293,APPROACH,rough,230.1,rough,144.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,2,4,0,7,3,894935296,APPROACH,rough,144.8,rough,26.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,2,4,0,7,4,56 Degree,CHIP,rough,26.4,green,11.7,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,2,4,0,7,5,Simmo the Savage,PUTT,green,11.7,green,6.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,2,4,0,7,6,Simmo the Savage,PUTT,green,6.1,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,3,3,0,17,1,894935297,APPROACH,tee,131.6,fairway,32.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,3,3,0,17,2,56 Degree,CHIP,fairway,32.6,sand,18.3,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,3,3,0,17,3,56 Degree,CHIP,sand,18.3,green,11.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,3,3,0,17,4,Simmo the Savage,PUTT,green,11.4,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,4,5,0,1,1,Jo,TEE,tee,550.0,fairway,248.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,4,5,0,1,2,Big Bertha,APPROACH,fairway,248.8,rough,134.2,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,4,5,0,1,3,894935297,APPROACH,rough,134.2,green,17.5,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,4,5,0,1,4,Simmo the Savage,PUTT,green,17.5,green,9.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,4,5,0,1,5,Simmo the Savage,PUTT,green,9.1,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,5,3,0,15,1,894935296,APPROACH,tee,127.1,rough,44.7,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,5,3,0,15,2,56 Degree,CHIP,rough,44.7,rough,29.7,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,5,3,0,15,3,56 Degree,CHIP,rough,29.0,green,7.1,2
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,5,3,0,15,4,Simmo the Savage,PUTT,green,7.1,green,7.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,5,3,0,15,5,Simmo the Savage,PUTT,green,7.6,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,6,5,0,3,1,Jo,TEE,tee,498.4,rough,293.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,6,5,0,3,2,894935293,UNKNOWN,rough,293.4,fairway,92.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,6,5,0,3,3,52 Degree,APPROACH,fairway,92.6,green,7.2,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,6,5,0,3,4,Simmo the Savage,PUTT,green,7.2,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,7,4,0,11,1,Jo,TEE,tee,319.0,rough,62.2,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,7,4,0,11,2,56 Degree,CHIP,rough,62.2,rough,67.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,7,4,0,11,3,56 Degree,APPROACH,rough,67.9,rough,17.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,7,4,0,11,4,56 Degree,CHIP,rough,17.9,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,8,4,0,5,1,Jo,TEE,tee,373.6,rough,114.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,8,4,0,5,2,52 Degree,APPROACH,rough,114.8,rough,58.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,8,4,0,5,3,56 Degree,CHIP,rough,58.4,rough,18.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,8,4,0,5,4,Approach Wedge,CHIP,rough,18.9,green,16.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,8,4,0,5,5,Simmo the Savage,PUTT,green,16.1,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,9,4,0,13,1,Jo,TEE,tee,274.0,rough,63.5,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,9,4,0,13,2,Approach Wedge,RECOVERY,rough,63.5,rough,141.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,9,4,0,13,3,894935295,APPROACH,rough,141.0,fairway,61.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,9,4,0,13,4,894935298,APPROACH,fairway,61.9,green,19.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,9,4,0,13,5,Simmo the Savage,PUTT,green,19.6,green,6.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,9,4,0,13,6,Simmo the Savage,PUTT,green,6.4,green,5.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,9,4,0,13,7,Simmo the Savage,PUTT,green,5.8,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,10,4,0,12,1,Jo,TEE,tee,281.0,rough,101.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,10,4,0,12,2,Approach Wedge,APPROACH,rough,101.1,rough,43.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,10,4,0,12,3,56 Degree,CHIP,rough,43.9,green,19.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,10,4,0,12,4,Simmo the Savage,PUTT,green,19.0,green,9.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,10,4,0,12,5,Simmo the Savage,PUTT,green,9.8,green,5.5,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,10,4,0,12,6,Simmo the Savage,PUTT,green,5.5,green,4.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,10,4,0,12,7,Simmo the Savage,PUTT,green,4.4,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,11,3,0,16,1,894935294,APPROACH,tee,179.5,rough,78.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,11,3,0,16,2,56 Degree,APPROACH,rough,78.4,green,14.7,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,11,3,0,16,3,Simmo the Savage,PUTT,green,14.7,green,14.7,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,11,3,0,16,4,Simmo the Savage,PUTT,green,14.7,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,1,Jo,TEE,tee,334.7,rough,216.2,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,2,894935293,APPROACH,rough,216.2,rough,39.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,3,56 Degree,CHIP,rough,40.0,rough,31.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,4,56 Degree,CHIP,rough,31.1,green,17.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,5,Simmo the Savage,PUTT,green,17.8,green,19.2,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,6,Simmo the Savage,PUTT,green,19.2,green,8.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,7,Simmo the Savage,PUTT,green,8.8,green,15.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,12,4,0,10,8,Simmo the Savage,PUTT,green,15.0,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,13,4,0,4,1,Jo,TEE,tee,374.9,rough,54.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,13,4,0,4,2,894935297,CHIP,rough,54.0,rough,27.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,13,4,0,4,3,56 Degree,CHIP,rough,27.1,green,11.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,13,4,0,4,4,Simmo the Savage,PUTT,green,11.0,green,7.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,13,4,0,4,5,Simmo the Savage,PUTT,green,7.0,green,8.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,13,4,0,4,6,Simmo the Savage,PUTT,green,8.0,green,10.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,13,4,0,4,7,Simmo the Savage,PUTT,green,10.4,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,14,4,0,14,1,Jo,APPROACH,tee,265.4,rough,142.5,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,14,4,0,14,2,894935297,APPROACH,rough,142.5,green,8.9,1
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,14,4,0,14,3,Simmo the Savage,PUTT,green,8.9,green,3.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,14,4,0,14,4,Simmo the Savage,PUTT,green,3.6,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,15,4,0,2,1,Jo,TEE,tee,442.0,rough,189.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,15,4,0,2,2,894935294,RECOVERY,rough,189.9,rough,160.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,15,4,0,2,3,894935294,APPROACH,rough,160.0,fairway,62.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,15,4,0,2,4,56 Degree,CHIP,fairway,62.0,green,10.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,15,4,0,2,5,Simmo the Savage,PUTT,green,10.4,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,16,5,0,6,1,Jo,TEE,tee,484.0,rough,276.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,16,5,0,6,2,Big Bertha,APPROACH,rough,276.6,rough,80.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,16,5,0,6,3,894935297,APPROACH,rough,80.6,rough,13.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,16,5,0,6,4,56 Degree,CHIP,rough,13.6,green,11.4,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,16,5,0,6,5,Simmo the Savage,PUTT,green,11.4,green,6.2,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,16,5,0,6,6,Simmo the Savage,PUTT,green,6.2,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,17,3,0,8,1,894935293,APPROACH,tee,200.9,rough,73.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,17,3,0,8,2,894935297,APPROACH,rough,73.9,green,12.9,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,17,3,0,8,3,Simmo the Savage,PUTT,green,12.9,green,8.5,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,17,3,0,8,4,Simmo the Savage,PUTT,green,8.5,green,10.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,17,3,0,8,5,Simmo the Savage,PUTT,green,10.0,green,7.8,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,17,3,0,8,6,Simmo the Savage,PUTT,green,7.8,hole,0.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,18,4,0,18,1,Jo,TEE,tee,318.2,rough,146.6,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,18,4,0,18,2,894935293,APPROACH,rough,146.6,rough,58.0,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,18,4,0,18,3,Approach Wedge,CHIP,rough,58.0,green,2.3,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,18,4,0,18,4,Simmo the Savage,PUTT,green,2.3,green,15.1,0
22574661074,2026-04-18,Apple Greens Golf Course ~ One & Two,18,4,0,18,5,Simmo the Savage,PUTT,green,15.1,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,1,4,0,11,1,Jo,TEE,tee,323.0,rough,132.5,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,1,4,0,11,2,894935297,APPROACH,rough,132.5,sand,24.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,1,4,0,11,3,56 Degree,CHIP,sand,24.0,green,6.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,1,4,0,11,4,Simmo the Savage,PUTT,green,6.8,green,10.1,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,1,4,0,11,5,Simmo the Savage,PUTT,green,10.1,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,2,5,0,1,1,Jo,TEE,tee,482.1,rough,170.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,2,5,0,1,2,894935293,APPROACH,rough,170.7,rough,29.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,2,5,0,1,3,56 Degree,CHIP,rough,29.6,green,13.1,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,2,5,0,1,4,Simmo the Savage,PUTT,green,13.1,green,3.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,2,5,0,1,5,Simmo the Savage,PUTT,green,3.8,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,3,3,0,17,1,894935295,APPROACH,tee,151.4,rough,65.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,3,3,0,17,2,56 Degree,APPROACH,rough,65.8,sand,16.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,3,3,0,17,3,52 Degree,CHIP,sand,16.6,green,6.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,3,3,0,17,4,Simmo the Savage,PUTT,green,6.0,green,8.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,3,3,0,17,5,Simmo the Savage,PUTT,green,8.0,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,4,4,0,5,1,Jo,TEE,tee,370.4,rough,251.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,4,4,0,5,2,894935293,APPROACH,rough,251.4,rough,191.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,4,4,0,5,3,894935293,APPROACH,rough,191.0,rough,26.9,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,4,4,0,5,4,56 Degree,CHIP,rough,26.9,rough,17.5,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,4,4,0,5,5,56 Degree,CHIP,rough,17.5,green,4.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,4,4,0,5,6,Simmo the Savage,PUTT,green,4.7,green,8.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,4,4,0,5,7,Simmo the Savage,PUTT,green,8.4,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,5,4,0,9,1,Jo,TEE,tee,336.2,rough,116.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,5,4,0,9,2,894935298,APPROACH,rough,116.4,fairway,57.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,5,4,0,9,3,56 Degree,CHIP,fairway,57.7,green,8.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,5,4,0,9,4,Simmo the Savage,PUTT,green,8.2,green,10.9,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,5,4,0,9,5,Simmo the Savage,PUTT,green,10.9,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,6,4,0,13,1,Jo,APPROACH,tee,274.8,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,7,3,0,3,1,56 Degree,RECOVERY,rough,140.2,tee,199.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,7,3,0,3,2,894935293,APPROACH,tee,199.6,fairway,15.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,7,3,0,3,3,56 Degree,CHIP,fairway,15.8,green,6.9,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,7,3,0,3,4,Simmo the Savage,PUTT,green,6.9,green,7.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,7,3,0,3,5,Simmo the Savage,PUTT,green,7.6,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,8,4,0,15,1,Jo,TEE,tee,301.1,rough,24.5,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,8,4,0,15,2,56 Degree,CHIP,rough,24.5,green,3.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,8,4,0,15,3,Simmo the Savage,PUTT,green,3.2,green,8.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,8,4,0,15,4,Simmo the Savage,PUTT,green,8.4,green,6.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,8,4,0,15,5,Simmo the Savage,PUTT,green,6.2,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,9,4,0,7,1,Jo,TEE,tee,354.8,fairway,49.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,9,4,0,7,2,56 Degree,CHIP,fairway,49.2,green,12.3,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,9,4,0,7,3,Simmo the Savage,PUTT,green,12.3,green,8.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,9,4,0,7,4,Simmo the Savage,PUTT,green,8.2,green,10.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,9,4,0,7,5,Simmo the Savage,PUTT,green,10.7,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,1,Jo,TEE,tee,497.7,rough,392.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,2,894935293,RECOVERY,rough,392.7,rough,372.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,3,894935293,RECOVERY,rough,372.4,rough,219.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,4,894935293,APPROACH,rough,219.0,rough,35.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,5,56 Degree,CHIP,rough,35.2,rough,20.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,6,56 Degree,CHIP,rough,20.2,green,12.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,7,Simmo the Savage,PUTT,green,12.6,green,7.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,8,Simmo the Savage,PUTT,green,7.7,green,7.9,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,10,5,0,6,9,Simmo the Savage,PUTT,green,7.9,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,11,3,0,18,1,894935296,APPROACH,tee,145.4,rough,15.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,11,3,0,18,2,56 Degree,CHIP,rough,15.0,green,0.3,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,11,3,0,18,3,Simmo the Savage,PUTT,green,0.3,green,3.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,11,3,0,18,4,Simmo the Savage,PUTT,green,3.8,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,12,5,0,2,1,Jo,TEE,tee,534.2,rough,272.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,12,5,0,2,2,894935293,APPROACH,rough,272.0,rough,132.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,12,5,0,2,3,894935298,APPROACH,rough,132.6,fairway,55.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,12,5,0,2,4,56 Degree,CHIP,fairway,55.8,rough,23.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,12,5,0,2,5,56 Degree,CHIP,rough,23.4,green,8.5,1
22537517344,2026-04-15,Van Cortlandt Park Golf Course,12,5,0,2,6,Simmo the Savage,PUTT,green,8.5,green,6.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,12,5,0,2,7,Simmo the Savage,PUTT,green,6.8,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,13,3,0,12,1,894935295,TEE,tee,173.6,rough,57.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,13,3,0,12,2,56 Degree,CHIP,rough,57.6,green,7.6,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,13,3,0,12,3,Simmo the Savage,PUTT,green,7.6,green,5.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,13,3,0,12,4,Simmo the Savage,PUTT,green,5.0,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,14,4,0,4,1,Jo,TEE,tee,334.4,rough,46.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,14,4,0,4,2,56 Degree,CHIP,rough,46.0,rough,31.8,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,14,4,0,4,3,56 Degree,CHIP,rough,31.8,green,6.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,14,4,0,4,4,Simmo the Savage,PUTT,green,6.2,green,4.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,14,4,0,4,5,Simmo the Savage,PUTT,green,4.0,green,14.1,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,14,4,0,4,6,Simmo the Savage,PUTT,green,14.1,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,15,4,0,14,1,Jo,APPROACH,tee,233.4,rough,81.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,15,4,0,14,2,52 Degree,APPROACH,rough,81.7,fairway,20.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,15,4,0,14,3,56 Degree,CHIP,fairway,20.4,green,8.0,1
22537517344,2026-04-15,Van Cortlandt Park Golf Course,15,4,0,14,4,Simmo the Savage,PUTT,green,8.0,green,9.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,15,4,0,14,5,Simmo the Savage,PUTT,green,9.4,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,16,4,0,16,1,Jo,TEE,tee,271.0,rough,104.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,16,4,0,16,2,894935294,RECOVERY,rough,104.4,rough,98.9,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,16,4,0,16,3,52 Degree,RECOVERY,rough,98.9,fairway,55.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,16,4,0,16,4,56 Degree,CHIP,fairway,55.2,green,4.9,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,16,4,0,16,5,Simmo the Savage,PUTT,green,4.9,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,17,3,0,8,1,894935295,APPROACH,tee,131.3,rough,27.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,17,3,0,8,2,56 Degree,CHIP,rough,27.0,green,1.2,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,17,3,0,8,3,Simmo the Savage,PUTT,green,1.2,green,9.3,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,17,3,0,8,4,Simmo the Savage,PUTT,green,9.3,hole,0.0,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,18,4,0,10,1,Jo,TEE,tee,302.0,rough,49.5,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,18,4,0,10,2,56 Degree,UNKNOWN,rough,49.5,rough,23.7,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,18,4,0,10,3,56 Degree,CHIP,rough,23.7,rough,15.4,0
22537517344,2026-04-15,Van Cortlandt Park Golf Course,18,4,0,10,4,Simmo the Savage,CHIP,rough,15.4,hole,0.0,0
22480357094,2026-04-10,Mosholu Golf Course,1,4,0,1,1,Jo,TEE,tee,416.5,fairway,192.4,0
22480357094,2026-04-10,Mosholu Golf Course,1,4,0,1,2,894935293,APPROACH,fairway,192.4,rough,54.5,0
22480357094,2026-04-10,Mosholu Golf Course,1,4,0,1,3,56 Degree,CHIP,rough,54.5,green,11.3,1
22480357094,2026-04-10,Mosholu Golf Course,1,4,0,1,4,Simmo the Savage,PUTT,green,11.3,hole,0.0,0
22480357094,2026-04-10,Mosholu Golf Course,2,3,0,9,1,Approach Wedge,APPROACH,tee,92.2,rough,14.4,0
22480357094,2026-04-10,Mosholu Golf Course,2,3,0,9,2,56 Degree,CHIP,rough,14.4,green,4.4,0
22480357094,2026-04-10,Mosholu Golf Course,2,3,0,9,3,Simmo the Savage,PUTT,green,4.4,hole,0.0,0
22480357094,2026-04-10,Mosholu Golf Course,3,3,0,7,1,894935295,APPROACH,tee,152.7,rough,57.8,0
22480357094,2026-04-10,Mosholu Golf Course,3,3,0,7,2,52 Degree,APPROACH,rough,57.8,rough,22.4,0
22480357094,2026-04-10,Mosholu Golf Course,3,3,0,7,3,56 Degree,CHIP,rough,22.4,rough,20.8,0
22480357094,2026-04-10,Mosholu Golf Course,3,3,0,7,4,56 Degree,CHIP,rough,20.8,green,8.6,0
22480357094,2026-04-10,Mosholu Golf Course,3,3,0,7,5,Simmo the Savage,PUTT,green,8.6,green,6.0,0
22480357094,2026-04-10,Mosholu Golf Course,3,3,0,7,6,Simmo the Savage,PUTT,green,6.0,hole,0.0,0
22480357094,2026-04-10,Mosholu Golf Course,4,4,0,3,1,Jo,APPROACH,tee,293.1,rough,178.0,0
22480357094,2026-04-10,Mosholu Golf Course,4,4,0,3,2,894935294,APPROACH,rough,178.0,rough,42.1,0
22480357094,2026-04-10,Mosholu Golf Course,4,4,0,3,3,56 Degree,CHIP,rough,42.1,green,15.2,0
22480357094,2026-04-10,Mosholu Golf Course,4,4,0,3,4,56 Degree,UNKNOWN,green,15.2,green,9.5,0
22480357094,2026-04-10,Mosholu Golf Course,4,4,0,3,5,Simmo the Savage,PUTT,green,9.5,green,12.1,0
22480357094,2026-04-10,Mosholu Golf Course,4,4,0,3,6,Simmo the Savage,PUTT,green,12.1,hole,0.0,0
22480357094,2026-04-10,Mosholu Golf Course,5,3,0,8,1,894935298,APPROACH,tee,126.3,green,5.0,0
22480357094,2026-04-10,Mosholu Golf Course,5,3,0,8,2,Simmo the Savage,PUTT,green,5.0,green,8.4,0
22480357094,2026-04-10,Mosholu Golf Course,5,3,0,8,3,Simmo the Savage,PUTT,green,8.4,green,6.5,0
22480357094,2026-04-10,Mosholu Golf Course,5,3,0,8,4,Simmo the Savage,PUTT,green,6.5,green,6.8,0
